,X,Y,Z,obj_name
440,-0.6008,16.2071,-1.7982,FinalBaseMesh.obj
441,-0.7986,16.4756,-1.7254,FinalBaseMesh.obj
442,-0.6629,16.5127,-1.7183,FinalBaseMesh.obj
443,-0.8461,16.6342,-1.6653,FinalBaseMesh.obj
444,-0.6983,16.6678,-1.6646,FinalBaseMesh.obj
445,-0.5843,16.8275,-1.608,FinalBaseMesh.obj
446,-0.5601,16.68,-1.6626,FinalBaseMesh.obj
447,-0.45,16.817,-1.6017,FinalBaseMesh.obj
448,-0.4328,16.677,-1.6511,FinalBaseMesh.obj
449,-0.3315,16.798,-1.5793,FinalBaseMesh.obj
450,-0.32,16.6644,-1.6252,FinalBaseMesh.obj
451,-0.3386,16.9241,-1.5276,FinalBaseMesh.obj
452,-0.4615,16.95,-1.5465,FinalBaseMesh.obj
453,-0.6022,16.9696,-1.5476,FinalBaseMesh.obj
454,-0.5332,16.5301,-1.7104,FinalBaseMesh.obj
455,-0.4127,16.5319,-1.6937,FinalBaseMesh.obj
456,-0.5064,16.3785,-1.7506,FinalBaseMesh.obj
457,-0.4834,16.223,-1.7785,FinalBaseMesh.obj
458,-0.3928,16.3823,-1.7274,FinalBaseMesh.obj
459,-0.3736,16.2307,-1.7529,FinalBaseMesh.obj
460,-0.4628,16.0678,-1.7974,FinalBaseMesh.obj
461,-0.5774,16.0511,-1.8196,FinalBaseMesh.obj
462,-0.6969,16.0237,-1.8372,FinalBaseMesh.obj
463,-0.8219,15.9825,-1.8415,FinalBaseMesh.obj
464,-0.6771,15.8726,-1.846,FinalBaseMesh.obj
465,-0.7996,15.8401,-1.853,FinalBaseMesh.obj
466,-0.5577,15.897,-1.8306,FinalBaseMesh.obj
467,-0.9483,15.9321,-1.8375,FinalBaseMesh.obj
468,-0.4449,15.9138,-1.8084,FinalBaseMesh.obj
469,-0.3405,15.9259,-1.7822,FinalBaseMesh.obj
470,-0.3559,16.0783,-1.7708,FinalBaseMesh.obj
471,-0.2482,15.9344,-1.7505,FinalBaseMesh.obj
472,-0.2608,16.0847,-1.7388,FinalBaseMesh.obj
473,-0.2752,16.2338,-1.7211,FinalBaseMesh.obj
474,-0.4331,15.7614,-1.8102,FinalBaseMesh.obj
475,-0.5445,15.7457,-1.8303,FinalBaseMesh.obj
476,-0.3265,15.6226,-1.7805,FinalBaseMesh.obj
477,-0.4271,15.6113,-1.8041,FinalBaseMesh.obj
478,-0.3304,15.7737,-1.7856,FinalBaseMesh.obj
479,-0.5371,15.5981,-1.8227,FinalBaseMesh.obj
480,-0.2905,16.3809,-1.6965,FinalBaseMesh.obj
481,-0.2019,16.3766,-1.6618,FinalBaseMesh.obj
482,-0.1905,16.2339,-1.6863,FinalBaseMesh.obj
483,-0.3058,16.5249,-1.6645,FinalBaseMesh.obj
484,-0.2129,16.5153,-1.6303,FinalBaseMesh.obj
485,-0.2227,16.6492,-1.592,FinalBaseMesh.obj
486,-0.1262,16.3715,-1.6297,FinalBaseMesh.obj
487,-0.1187,16.2325,-1.6545,FinalBaseMesh.obj
488,-0.0604,16.3674,-1.6069,FinalBaseMesh.obj
489,-0.0567,16.2309,-1.6319,FinalBaseMesh.obj
490,-0.0639,16.4992,-1.5751,FinalBaseMesh.obj
491,-0.1333,16.506,-1.5981,FinalBaseMesh.obj
492,-0.1796,16.0882,-1.7041,FinalBaseMesh.obj
493,-0.1114,16.0898,-1.6723,FinalBaseMesh.obj
494,-0.7748,17.3805,-1.2848,FinalBaseMesh.obj
495,-0.7833,17.2576,-1.374,FinalBaseMesh.obj
496,-0.971,17.2826,-1.3214,FinalBaseMesh.obj
497,-0.9921,17.4311,-1.1945,FinalBaseMesh.obj
498,-0.6116,17.225,-1.4084,FinalBaseMesh.obj
499,-0.6121,17.1027,-1.4813,FinalBaseMesh.obj
500,-0.4656,17.0741,-1.4859,FinalBaseMesh.obj
501,-0.34,17.0413,-1.4707,FinalBaseMesh.obj
502,-0.236,17.0108,-1.444,FinalBaseMesh.obj
503,-0.2349,16.8979,-1.4979,FinalBaseMesh.obj
504,-0.3349,17.1482,-1.4099,FinalBaseMesh.obj
505,-0.2339,17.1147,-1.3881,FinalBaseMesh.obj
506,-0.322,17.2429,-1.3479,FinalBaseMesh.obj
507,-0.4604,17.1877,-1.4197,FinalBaseMesh.obj
508,-0.4441,17.2898,-1.3493,FinalBaseMesh.obj
509,-0.5962,17.3359,-1.3316,FinalBaseMesh.obj
510,-0.5583,17.4345,-1.258,FinalBaseMesh.obj
511,-0.4119,17.3814,-1.2798,FinalBaseMesh.obj
512,-0.5043,17.528,-1.1901,FinalBaseMesh.obj
513,-0.3615,17.4686,-1.2125,FinalBaseMesh.obj
514,-0.2967,17.323,-1.2882,FinalBaseMesh.obj
515,-0.242,17.3903,-1.2281,FinalBaseMesh.obj
516,-0.7202,17.4832,-1.2124,FinalBaseMesh.obj
517,-0.8795,17.5352,-1.1338,FinalBaseMesh.obj
518,-0.2309,17.2062,-1.3345,FinalBaseMesh.obj
519,-0.1499,17.0942,-1.3604,FinalBaseMesh.obj
520,-0.1485,16.9882,-1.4151,FinalBaseMesh.obj
521,-0.1559,17.1955,-1.3068,FinalBaseMesh.obj
522,-0.2301,17.2736,-1.2939,FinalBaseMesh.obj
523,-0.1775,17.2933,-1.2601,FinalBaseMesh.obj
524,-0.08,17.1958,-1.2794,FinalBaseMesh.obj
525,-0.0737,17.084,-1.3371,FinalBaseMesh.obj
526,-0.0992,17.3193,-1.221,FinalBaseMesh.obj
527,-0.0717,16.9747,-1.3927,FinalBaseMesh.obj
528,0.0,16.9701,-1.3842,FinalBaseMesh.obj
529,-0.0,16.8584,-1.4367,FinalBaseMesh.obj
530,-0.0705,16.8631,-1.4451,FinalBaseMesh.obj
531,0.0,17.0808,-1.328,FinalBaseMesh.obj
532,-0.147,16.8767,-1.4676,FinalBaseMesh.obj
533,-0.144,16.7591,-1.5163,FinalBaseMesh.obj
534,-0.2303,16.7771,-1.5476,FinalBaseMesh.obj
535,-0.1394,16.6354,-1.5601,FinalBaseMesh.obj
536,-0.069,16.7471,-1.4934,FinalBaseMesh.obj
537,-0.0668,16.6258,-1.537,FinalBaseMesh.obj
538,-0.0,16.7428,-1.485,FinalBaseMesh.obj
539,-0.0,16.6224,-1.5286,FinalBaseMesh.obj
540,-0.9937,17.5951,-1.0194,FinalBaseMesh.obj
541,-1.1159,17.5283,-1.0394,FinalBaseMesh.obj
542,-1.2686,17.4839,-1.0225,FinalBaseMesh.obj
543,-1.3243,17.5318,-0.884,FinalBaseMesh.obj
544,-1.1901,17.5807,-0.8991,FinalBaseMesh.obj
545,-1.1148,17.66,-0.7711,FinalBaseMesh.obj
546,-1.0685,17.6376,-0.895,FinalBaseMesh.obj
547,-1.2352,17.6051,-0.7664,FinalBaseMesh.obj
548,-0.8859,17.6663,-0.984,FinalBaseMesh.obj
549,-0.7845,17.6217,-1.0789,FinalBaseMesh.obj
550,-0.696,17.7079,-1.0241,FinalBaseMesh.obj
551,-0.5786,17.6691,-1.0872,FinalBaseMesh.obj
552,-0.6515,17.576,-1.1476,FinalBaseMesh.obj
553,-0.4428,17.6249,-1.1274,FinalBaseMesh.obj
554,-0.511,17.7677,-1.0317,FinalBaseMesh.obj
555,-0.3872,17.7307,-1.0703,FinalBaseMesh.obj
556,-0.2238,17.8055,-1.0293,FinalBaseMesh.obj
557,-0.255,17.6846,-1.0834,FinalBaseMesh.obj
558,-0.3429,17.8418,-1.018,FinalBaseMesh.obj
559,-0.2994,17.5651,-1.1464,FinalBaseMesh.obj
560,-0.1498,17.4751,-1.1577,FinalBaseMesh.obj
561,-0.1246,17.6353,-1.0772,FinalBaseMesh.obj
562,-0.1086,17.7714,-1.0203,FinalBaseMesh.obj
563,-0.3109,17.9589,-0.9703,FinalBaseMesh.obj
564,-0.2035,17.9306,-0.982,FinalBaseMesh.obj
565,-0.0993,17.9057,-0.9763,FinalBaseMesh.obj
566,-0.4552,17.8728,-0.9814,FinalBaseMesh.obj
567,-0.5531,17.8999,-0.924,FinalBaseMesh.obj
568,-0.6173,17.7999,-0.9715,FinalBaseMesh.obj
569,-0.7027,17.829,-0.8942,FinalBaseMesh.obj
570,-0.6339,17.9244,-0.8513,FinalBaseMesh.obj
571,-0.7878,17.7433,-0.9402,FinalBaseMesh.obj
572,-0.4136,17.9846,-0.9366,FinalBaseMesh.obj
573,-0.5051,18.0078,-0.8834,FinalBaseMesh.obj
574,-0.9564,17.7002,-0.8746,FinalBaseMesh.obj
575,-0.8548,17.7707,-0.8425,FinalBaseMesh.obj
576,-0.7677,17.8521,-0.8048,FinalBaseMesh.obj
577,-0.9,17.7866,-0.7393,FinalBaseMesh.obj
578,-0.8133,17.8661,-0.7089,FinalBaseMesh.obj
579,-1.002,17.7192,-0.7615,FinalBaseMesh.obj
580,-0.9249,17.7879,-0.6366,FinalBaseMesh.obj
581,-1.0262,17.7204,-0.6513,FinalBaseMesh.obj
582,-1.1386,17.6616,-0.6531,FinalBaseMesh.obj
583,-0.8393,17.8682,-0.6115,FinalBaseMesh.obj
584,-0.8465,17.8565,-0.5173,FinalBaseMesh.obj
585,-0.7766,17.9492,-0.488,FinalBaseMesh.obj
586,-0.7694,17.9593,-0.5811,FinalBaseMesh.obj
587,-0.9313,17.7732,-0.5391,FinalBaseMesh.obj
588,-0.7432,17.9569,-0.6759,FinalBaseMesh.obj
589,-0.6975,17.9443,-0.7673,FinalBaseMesh.obj
590,-0.5822,18.0286,-0.8145,FinalBaseMesh.obj
591,-0.6436,18.0455,-0.7337,FinalBaseMesh.obj
592,-0.6882,18.0563,-0.6445,FinalBaseMesh.obj
593,-1.2579,17.6052,-0.6422,FinalBaseMesh.obj
594,-1.1431,17.6404,-0.5446,FinalBaseMesh.obj
595,-1.2605,17.5802,-0.5291,FinalBaseMesh.obj
596,-1.132,17.6014,-0.4481,FinalBaseMesh.obj
597,-1.2461,17.535,-0.4292,FinalBaseMesh.obj
598,-1.0316,17.7024,-0.5486,FinalBaseMesh.obj
599,-0.9242,17.7459,-0.4492,FinalBaseMesh.obj
600,-1.0226,17.6696,-0.4557,FinalBaseMesh.obj
601,-1.0025,17.6298,-0.3716,FinalBaseMesh.obj
602,-0.9075,17.7109,-0.3659,FinalBaseMesh.obj
603,-0.8263,17.7997,-0.3464,FinalBaseMesh.obj
604,-0.8405,17.8327,-0.4292,FinalBaseMesh.obj
605,-0.772,17.9275,-0.4004,FinalBaseMesh.obj
606,-0.7609,17.8965,-0.3168,FinalBaseMesh.obj
607,-0.8045,17.7586,-0.2657,FinalBaseMesh.obj
608,-0.8815,17.6708,-0.2874,FinalBaseMesh.obj
609,-0.8442,17.6249,-0.2122,FinalBaseMesh.obj
610,-0.7726,17.706,-0.1859,FinalBaseMesh.obj
611,-0.927,17.5448,-0.2223,FinalBaseMesh.obj
612,-0.9713,17.588,-0.2943,FinalBaseMesh.obj
613,-1.1076,17.5544,-0.363,FinalBaseMesh.obj
614,-1.2161,17.4809,-0.3424,FinalBaseMesh.obj
615,-1.3593,17.4677,-0.4023,FinalBaseMesh.obj
616,-1.3222,17.4089,-0.3125,FinalBaseMesh.obj
617,-1.3796,17.5181,-0.5053,FinalBaseMesh.obj
618,-1.0698,17.5079,-0.2868,FinalBaseMesh.obj
619,-1.1706,17.4288,-0.2664,FinalBaseMesh.obj
620,-1.3813,17.5485,-0.6215,FinalBaseMesh.obj
621,-1.5055,17.4896,-0.5953,FinalBaseMesh.obj
622,-1.4959,17.453,-0.4774,FinalBaseMesh.obj
623,-1.4677,17.3997,-0.3714,FinalBaseMesh.obj
624,-1.4236,17.3409,-0.2772,FinalBaseMesh.obj
625,-1.571,17.3327,-0.3395,FinalBaseMesh.obj
626,-1.5206,17.2777,-0.2405,FinalBaseMesh.obj
627,-1.6721,17.268,-0.306,FinalBaseMesh.obj
628,-1.6154,17.2166,-0.2044,FinalBaseMesh.obj
629,-1.7155,17.3183,-0.4165,FinalBaseMesh.obj
630,-1.6071,17.3854,-0.4482,FinalBaseMesh.obj
631,-1.3635,17.2873,-0.1934,FinalBaseMesh.obj
632,-1.2688,17.3537,-0.234,FinalBaseMesh.obj
633,-1.1986,17.3096,-0.1637,FinalBaseMesh.obj
634,-1.1087,17.3843,-0.1982,FinalBaseMesh.obj
635,-1.2866,17.2463,-0.1181,FinalBaseMesh.obj
636,-1.4548,17.2285,-0.151,FinalBaseMesh.obj
637,-1.5433,17.1703,-0.1118,FinalBaseMesh.obj
638,-1.3709,17.1921,-0.0711,FinalBaseMesh.obj
639,-1.4523,17.1353,-0.0297,FinalBaseMesh.obj
640,-1.6267,17.4265,-0.5667,FinalBaseMesh.obj
641,-1.626,17.4461,-0.6944,FinalBaseMesh.obj
642,-1.4939,17.501,-0.7237,FinalBaseMesh.obj
643,-1.7449,17.3609,-0.5352,FinalBaseMesh.obj
644,-1.7562,17.3865,-0.6619,FinalBaseMesh.obj
645,-1.8615,17.2916,-0.5002,FinalBaseMesh.obj
646,-1.8253,17.2513,-0.381,FinalBaseMesh.obj
647,-1.882,17.3186,-0.6266,FinalBaseMesh.obj
648,-1.3625,17.5528,-0.7489,FinalBaseMesh.obj
649,-1.4645,17.4867,-0.8578,FinalBaseMesh.obj
650,-1.6069,17.4406,-0.8264,FinalBaseMesh.obj
651,-1.7479,17.3886,-0.7925,FinalBaseMesh.obj
652,-1.7241,17.3665,-0.9215,FinalBaseMesh.obj
653,-1.5757,17.4103,-0.9569,FinalBaseMesh.obj
654,-1.423,17.4474,-0.9921,FinalBaseMesh.obj
655,-2.3522,15.6603,-1.4318,FinalBaseMesh.obj
656,-2.3737,15.5762,-1.4269,FinalBaseMesh.obj
657,-2.4629,15.6568,-1.4877,FinalBaseMesh.obj
658,-2.4457,15.77,-1.5063,FinalBaseMesh.obj
659,-2.478,15.5665,-1.4898,FinalBaseMesh.obj
660,-2.3904,15.4957,-1.4323,FinalBaseMesh.obj
661,-2.3004,15.4947,-1.3506,FinalBaseMesh.obj
662,-2.3171,15.424,-1.3583,FinalBaseMesh.obj
663,-2.4986,15.4829,-1.5046,FinalBaseMesh.obj
664,-2.4099,15.4173,-1.4469,FinalBaseMesh.obj
665,-2.5965,15.5439,-1.5411,FinalBaseMesh.obj
666,-2.5764,15.6274,-1.5252,FinalBaseMesh.obj
667,-2.7007,15.5979,-1.5532,FinalBaseMesh.obj
668,-2.6817,15.6793,-1.538,FinalBaseMesh.obj
669,-2.6707,15.7605,-1.5363,FinalBaseMesh.obj
670,-2.7864,15.7259,-1.5292,FinalBaseMesh.obj
671,-2.7738,15.8073,-1.531,FinalBaseMesh.obj
672,-2.8856,15.7654,-1.4975,FinalBaseMesh.obj
673,-2.8702,15.8515,-1.5033,FinalBaseMesh.obj
674,-2.958,15.8879,-1.451,FinalBaseMesh.obj
675,-2.9317,15.9887,-1.4666,FinalBaseMesh.obj
676,-2.8496,15.9425,-1.5188,FinalBaseMesh.obj
677,-2.8915,16.095,-1.4826,FinalBaseMesh.obj
678,-2.8166,16.0386,-1.5369,FinalBaseMesh.obj
679,-2.7669,16.1373,-1.5521,FinalBaseMesh.obj
680,-2.8343,16.2032,-1.4955,FinalBaseMesh.obj
681,-2.7361,15.9776,-1.5663,FinalBaseMesh.obj
682,-2.7598,15.8909,-1.5457,FinalBaseMesh.obj
683,-2.6966,16.0652,-1.5843,FinalBaseMesh.obj
684,-3.0042,16.0271,-1.3912,FinalBaseMesh.obj
685,-2.9582,16.1434,-1.4061,FinalBaseMesh.obj
686,-3.0359,15.9153,-1.3757,FinalBaseMesh.obj
687,-2.6627,15.8428,-1.5496,FinalBaseMesh.obj
688,-2.9758,15.7943,-1.4417,FinalBaseMesh.obj
689,-2.9034,15.6815,-1.5056,FinalBaseMesh.obj
690,-2.9933,15.7059,-1.4447,FinalBaseMesh.obj
691,-2.9285,15.5954,-1.527,FinalBaseMesh.obj
692,-3.0166,15.6193,-1.4622,FinalBaseMesh.obj
693,-2.8046,15.6446,-1.5416,FinalBaseMesh.obj
694,-2.8317,15.5593,-1.5665,FinalBaseMesh.obj
695,-3.0553,15.8129,-1.3632,FinalBaseMesh.obj
696,-3.0732,15.7195,-1.3617,FinalBaseMesh.obj
697,-2.6265,15.4585,-1.5666,FinalBaseMesh.obj
698,-2.7295,15.5127,-1.5796,FinalBaseMesh.obj
699,-2.5278,15.3991,-1.5281,FinalBaseMesh.obj
700,-2.4371,15.3378,-1.4676,FinalBaseMesh.obj
701,-2.7689,15.4203,-1.611,FinalBaseMesh.obj
702,-2.6667,15.3671,-1.5967,FinalBaseMesh.obj
703,-2.5669,15.3105,-1.5554,FinalBaseMesh.obj
704,-2.7157,15.2674,-1.6261,FinalBaseMesh.obj
705,-2.8174,15.3192,-1.6414,FinalBaseMesh.obj
706,-2.6146,15.2142,-1.5829,FinalBaseMesh.obj
707,-2.8692,15.467,-1.5974,FinalBaseMesh.obj
708,-2.5649,15.7128,-1.5223,FinalBaseMesh.obj
709,-2.5607,15.8033,-1.537,FinalBaseMesh.obj
710,-2.5715,15.8911,-1.5665,FinalBaseMesh.obj
711,-2.653,15.9238,-1.573,FinalBaseMesh.obj
712,-2.6294,15.9984,-1.5939,FinalBaseMesh.obj
713,-2.5778,15.9541,-1.5883,FinalBaseMesh.obj
714,-2.5272,15.9852,-1.5927,FinalBaseMesh.obj
715,-2.5771,16.066,-1.6061,FinalBaseMesh.obj
716,-2.6363,16.1513,-1.5968,FinalBaseMesh.obj
717,-2.4902,15.895,-1.5591,FinalBaseMesh.obj
718,-2.3354,15.3523,-1.3717,FinalBaseMesh.obj
719,-2.265,15.3598,-1.2694,FinalBaseMesh.obj
720,-2.2816,15.294,-1.2813,FinalBaseMesh.obj
721,-2.3592,15.2782,-1.3894,FinalBaseMesh.obj
722,-2.3925,15.1998,-1.4082,FinalBaseMesh.obj
723,-2.3036,15.2249,-1.2946,FinalBaseMesh.obj
724,-2.3328,15.1514,-1.3089,FinalBaseMesh.obj
725,-2.2727,15.182,-1.1892,FinalBaseMesh.obj
726,-2.3006,15.1118,-1.1984,FinalBaseMesh.obj
727,-2.2504,15.2471,-1.1796,FinalBaseMesh.obj
728,-2.2326,15.3076,-1.1702,FinalBaseMesh.obj
729,-2.2499,15.4221,-1.2602,FinalBaseMesh.obj
730,-2.2171,15.3633,-1.1617,FinalBaseMesh.obj
731,-2.2314,15.2086,-1.0725,FinalBaseMesh.obj
732,-2.2555,15.1464,-1.0794,FinalBaseMesh.obj
733,-2.2124,15.2658,-1.0652,FinalBaseMesh.obj
734,-2.2863,15.0785,-1.0851,FinalBaseMesh.obj
735,-2.3351,15.0346,-1.2073,FinalBaseMesh.obj
736,-2.3244,15.0032,-1.089,FinalBaseMesh.obj
737,-2.3697,14.9186,-1.0919,FinalBaseMesh.obj
738,-2.3789,14.9475,-1.2145,FinalBaseMesh.obj
739,-2.3247,14.9752,-0.9726,FinalBaseMesh.obj
740,-2.3741,14.8913,-0.9739,FinalBaseMesh.obj
741,-2.2839,15.0499,-0.9697,FinalBaseMesh.obj
742,-2.3712,15.0707,-1.3224,FinalBaseMesh.obj
743,-2.2507,15.1172,-0.9656,FinalBaseMesh.obj
744,-2.2533,15.0938,-0.8497,FinalBaseMesh.obj
745,-2.29,15.0255,-0.8527,FinalBaseMesh.obj
746,-2.224,15.1784,-0.9606,FinalBaseMesh.obj
747,-2.2236,15.1556,-0.8464,FinalBaseMesh.obj
748,-2.4736,15.2539,-1.4912,FinalBaseMesh.obj
749,-2.4347,15.1138,-1.4265,FinalBaseMesh.obj
750,-2.519,15.1622,-1.5145,FinalBaseMesh.obj
751,-2.4852,15.0172,-1.4422,FinalBaseMesh.obj
752,-2.5715,15.0608,-1.5351,FinalBaseMesh.obj
753,-2.5423,14.9093,-1.4542,FinalBaseMesh.obj
754,-2.6296,14.9506,-1.551,FinalBaseMesh.obj
755,-2.6066,14.7938,-1.4619,FinalBaseMesh.obj
756,-2.6919,14.8351,-1.5648,FinalBaseMesh.obj
757,-2.5394,14.7596,-1.3442,FinalBaseMesh.obj
758,-2.4749,14.8747,-1.341,FinalBaseMesh.obj
759,-2.4185,14.9794,-1.3335,FinalBaseMesh.obj
760,-2.6688,15.1091,-1.6063,FinalBaseMesh.obj
761,-2.7273,14.9974,-1.6267,FinalBaseMesh.obj
762,-2.2805,15.5651,-1.349,FinalBaseMesh.obj
763,-2.3141,15.7334,-1.4406,FinalBaseMesh.obj
764,-2.2497,15.6368,-1.3543,FinalBaseMesh.obj
765,-2.2111,15.5264,-1.2467,FinalBaseMesh.obj
766,-2.2329,15.4793,-1.2535,FinalBaseMesh.obj
767,-2.1853,15.4527,-1.146,FinalBaseMesh.obj
768,-2.2019,15.4127,-1.154,FinalBaseMesh.obj
769,-2.1549,15.4288,-1.0376,FinalBaseMesh.obj
770,-2.1685,15.4009,-1.0444,FinalBaseMesh.obj
771,-2.1675,15.4786,-1.1357,FinalBaseMesh.obj
772,-2.1577,15.3653,-0.9405,FinalBaseMesh.obj
773,-2.1707,15.3283,-0.9452,FinalBaseMesh.obj
774,-2.1824,15.3633,-1.0512,FinalBaseMesh.obj
775,-2.1966,15.3177,-1.058,FinalBaseMesh.obj
776,-2.1853,15.2842,-0.9501,FinalBaseMesh.obj
777,-2.2027,15.234,-0.9553,FinalBaseMesh.obj
778,-2.1516,15.3441,-0.8342,FinalBaseMesh.obj
779,-2.1648,15.3063,-0.8369,FinalBaseMesh.obj
780,-2.1494,15.336,-0.7261,FinalBaseMesh.obj
781,-2.164,15.2964,-0.7268,FinalBaseMesh.obj
782,-2.1806,15.2619,-0.8398,FinalBaseMesh.obj
783,-2.1816,15.2503,-0.7279,FinalBaseMesh.obj
784,-2.1683,15.298,-0.6159,FinalBaseMesh.obj
785,-2.1514,15.3402,-0.6169,FinalBaseMesh.obj
786,-2.1374,15.3684,-0.7257,FinalBaseMesh.obj
787,-2.1374,15.3752,-0.6182,FinalBaseMesh.obj
788,-2.1404,15.3745,-0.832,FinalBaseMesh.obj
789,-2.146,15.3943,-0.9362,FinalBaseMesh.obj
790,-2.151,15.494,-1.127,FinalBaseMesh.obj
791,-2.1849,15.5461,-1.2299,FinalBaseMesh.obj
792,-2.1622,15.5557,-1.2168,FinalBaseMesh.obj
793,-2.1733,15.6301,-1.2993,FinalBaseMesh.obj
794,-2.2037,15.6311,-1.3178,FinalBaseMesh.obj
795,-2.1429,15.5583,-1.2093,FinalBaseMesh.obj
796,-2.1489,15.6276,-1.2905,FinalBaseMesh.obj
797,-2.1792,15.7136,-1.3695,FinalBaseMesh.obj
798,-2.2103,15.7202,-1.3845,FinalBaseMesh.obj
799,-2.2451,15.7398,-1.4124,FinalBaseMesh.obj
800,-2.2827,15.8055,-1.4639,FinalBaseMesh.obj
801,-2.3737,15.8341,-1.5081,FinalBaseMesh.obj
802,-2.321,15.893,-1.5179,FinalBaseMesh.obj
803,-2.4195,15.9392,-1.5607,FinalBaseMesh.obj
804,-2.3557,15.9918,-1.5668,FinalBaseMesh.obj
805,-2.4606,16.038,-1.5993,FinalBaseMesh.obj
806,-2.3891,16.0963,-1.6055,FinalBaseMesh.obj
807,-2.5071,16.1365,-1.6158,FinalBaseMesh.obj
808,-2.4273,16.2058,-1.6254,FinalBaseMesh.obj
809,-2.5597,16.2347,-1.6059,FinalBaseMesh.obj
810,-2.4721,16.3124,-1.6143,FinalBaseMesh.obj
811,-2.6154,16.3264,-1.5697,FinalBaseMesh.obj
812,-2.5211,16.4097,-1.5763,FinalBaseMesh.obj
813,-2.6986,16.2347,-1.5624,FinalBaseMesh.obj
814,-2.3155,16.1494,-1.6093,FinalBaseMesh.obj
815,-2.3418,16.2672,-1.6291,FinalBaseMesh.obj
816,-2.3764,16.3819,-1.6227,FinalBaseMesh.obj
817,-2.2939,16.0389,-1.5725,FinalBaseMesh.obj
818,-2.273,15.9395,-1.5272,FinalBaseMesh.obj
819,-2.2243,15.9703,-1.5312,FinalBaseMesh.obj
820,-2.2322,16.0754,-1.5749,FinalBaseMesh.obj
821,-2.2406,16.1926,-1.6111,FinalBaseMesh.obj
822,-2.1748,15.9893,-1.532,FinalBaseMesh.obj
823,-2.1709,16.1011,-1.5749,FinalBaseMesh.obj
824,-2.2166,15.8784,-1.484,FinalBaseMesh.obj
825,-2.2524,15.8557,-1.4807,FinalBaseMesh.obj
826,-2.1774,15.8893,-1.4832,FinalBaseMesh.obj
827,-2.2364,15.7983,-1.4439,FinalBaseMesh.obj
828,0.1246,17.6353,-1.0772,FinalBaseMesh.obj
829,0.255,17.6846,-1.0834,FinalBaseMesh.obj
830,0.2994,17.5651,-1.1464,FinalBaseMesh.obj
831,0.1498,17.4751,-1.1577,FinalBaseMesh.obj
832,0.3872,17.7307,-1.0703,FinalBaseMesh.obj
833,0.2238,17.8055,-1.0293,FinalBaseMesh.obj
834,0.3429,17.8418,-1.018,FinalBaseMesh.obj
835,0.2035,17.9306,-0.982,FinalBaseMesh.obj
836,0.3109,17.9589,-0.9703,FinalBaseMesh.obj
837,0.0993,17.9057,-0.9763,FinalBaseMesh.obj
838,0.1086,17.7714,-1.0204,FinalBaseMesh.obj
839,0.0,17.4707,-1.1389,FinalBaseMesh.obj
840,0.0,17.6202,-1.0667,FinalBaseMesh.obj
841,0.0,17.7578,-1.0113,FinalBaseMesh.obj
842,-0.0,17.8954,-0.9696,FinalBaseMesh.obj
843,-0.0,18.0348,-0.931,FinalBaseMesh.obj
844,0.0939,18.0425,-0.9365,FinalBaseMesh.obj
845,-0.0,18.1738,-0.8933,FinalBaseMesh.obj
846,0.0907,18.1795,-0.8995,FinalBaseMesh.obj
847,0.089,18.3156,-0.8714,FinalBaseMesh.obj
848,0.1786,18.3249,-0.8785,FinalBaseMesh.obj
849,0.1829,18.1928,-0.9045,FinalBaseMesh.obj
850,-0.0,18.3117,-0.8637,FinalBaseMesh.obj
851,0.1908,18.0606,-0.9402,FinalBaseMesh.obj
852,-0.0939,18.0425,-0.9365,FinalBaseMesh.obj
853,-0.0907,18.1795,-0.8995,FinalBaseMesh.obj
854,-0.1908,18.0606,-0.9402,FinalBaseMesh.obj
855,-0.1829,18.1928,-0.9045,FinalBaseMesh.obj
856,0.0,17.3231,-1.2059,FinalBaseMesh.obj
857,0.0992,17.3193,-1.221,FinalBaseMesh.obj
858,0.0,17.1956,-1.2684,FinalBaseMesh.obj
859,0.0801,17.1958,-1.2794,FinalBaseMesh.obj
860,0.1559,17.1955,-1.3067,FinalBaseMesh.obj
861,0.1499,17.0942,-1.3604,FinalBaseMesh.obj
862,0.0737,17.084,-1.3371,FinalBaseMesh.obj
863,0.1775,17.2933,-1.2601,FinalBaseMesh.obj
864,0.242,17.3903,-1.2281,FinalBaseMesh.obj
865,0.2967,17.323,-1.2882,FinalBaseMesh.obj
866,0.2301,17.2736,-1.2939,FinalBaseMesh.obj
867,0.3615,17.4686,-1.2125,FinalBaseMesh.obj
868,0.4119,17.3815,-1.2798,FinalBaseMesh.obj
869,0.2895,18.082,-0.9289,FinalBaseMesh.obj
870,0.2759,18.2087,-0.8952,FinalBaseMesh.obj
871,0.3658,18.225,-0.8679,FinalBaseMesh.obj
872,0.3849,18.1027,-0.8987,FinalBaseMesh.obj
873,0.4136,17.9846,-0.9366,FinalBaseMesh.obj
874,0.4553,17.8728,-0.9814,FinalBaseMesh.obj
875,0.511,17.7677,-1.0317,FinalBaseMesh.obj
876,0.5531,17.8999,-0.924,FinalBaseMesh.obj
877,0.6173,17.8,-0.9715,FinalBaseMesh.obj
878,0.6339,17.9244,-0.8513,FinalBaseMesh.obj
879,0.7027,17.8291,-0.8943,FinalBaseMesh.obj
880,0.7677,17.8522,-0.8049,FinalBaseMesh.obj
881,0.6975,17.9443,-0.7673,FinalBaseMesh.obj
